,X6,X9,X11,X12,X14,X18,X20,X21,X22,X24,X25,X26,X27,X28,X29,X30,X41,X42,X49,X52,X53,y
1170,13.89,0.15563885508127265,0.49,0.7193918613756096,0.01873721491371717,0.6502636026593496,7.47,6.19,4.99,6.83,10.74,-1.14,7.17,0.03337606552704926,89.49,2.67,14.29,-1.66,0.10762143876606067,-0.029481892497226818,-0.0045885279938975435,0
1171,14.23,0.1661245495888127,0.42,0.6637779687213539,0.05326676056748799,0.7160887181820601,6.18,8.35,7.0,9.36,9.26,-0.72,10.5,0.08106264402767474,81.39,2.73,11.13,7.04,0.15176262911473176,0.3173357210019828,0.05271725371989552,0
1172,13.38,0.1612083199684795,0.37,0.6114661195236901,0.11061761641200216,0.7606433731953995,2.8,4.08,3.41,4.28,5.21,-1.12,6.34,0.06971292863324004,86.69,1.74,7.16,-0.1,0.03890345213170796,0.963945118661734,0.15539597312127473,0
1173,8.9,0.12666319614705446,0.36,0.609074986174046,0.034681506808963675,0.7594810942292024,-1.89,0.9,0.77,0.93,-3.54,-1.28,1.43,0.05919092480419956,92.65,1.61,2.09,-7.09,0.2095770407365732,-0.9780325323590362,-0.12388072648439298,0
1174,19.05,0.17646199514761207,0.32,0.5292741951937817,0.07838927751676844,0.8440411331419162,3.43,5.23,4.43,5.31,6.11,-1.12,7.89,0.08242998986368827,83.87,1.6,8.23,8.57,0.2483030046449116,0.08993581509189008,0.015870253366341645,0
1175,17.86,0.16551087018302846,0.34,0.5287704736677719,0.10274382919227268,0.8387092832731438,0.81,2.76,2.29,2.72,1.62,-1.33,4.54,0.0650605541746352,88.95,1.21,4.76,-2.25,0.03098146554869955,1.166199743883726,0.1930187344174204,0
1176,23.57,0.2890585526612214,18.15,0.686776690592076,0.02034907791973211,0.9147496460333284,3.22,3.65,2.84,3.42,3.03,0.28,2.67,0.07192996260101864,90.31,3.16,11.66,24.1,0.2611380010168519,-0.2281665549250544,-0.0659534941323333,0
1177,12.84,0.1257289932688171,0.0,0.6330184118462461,0.06798411728727463,0.986235621098754,6.52,1.65,1.3,1.38,6.15,0.13,1.22,0.10024302099370484,88.75,3.32,21.33,-12.16,0.22337263032905744,0.6352402670113413,0.0798681192551505,0
1178,9.89,0.1286635819538687,2.54,0.6488777603894975,0.028045279976650503,0.9505879057521762,3.57,4.93,4.3,4.51,3.28,-0.15,3.95,0.09133986541221534,86.91,3.62,14.1,3.58,0.22452867840734256,0.02529889197626153,0.0032550460611297976,0
1179,24.42,0.25508747645262103,14.57,0.8330461231217181,0.005463760123269268,0.9542873603130084,3.7,4.96,3.98,4.26,3.02,0.25,3.25,0.09297753920117208,87.46,5.17,13.88,19.28,0.17531826461671193,0.2525266879300107,0.064416395561005,0
1180,18.16,0.21429869139606075,10.49,0.7860746281534662,0.010719928084020528,0.9540353974095396,5.09,7.37,5.64,5.97,4.52,0.3,5.01,0.09725817423620772,85.26,5.31,18.54,1.05,0.1844268152394252,0.3389364848417572,0.07263364516796936,0
1181,30.24,0.2752489646978551,12.37,0.8385436281742308,0.011076616731986802,0.9577368071868808,8.85,13.41,10.07,10.69,6.79,0.09,7.73,0.07538318132980941,84.74,5.59,21.42,34.31,0.2010999018069884,0.36790057684382543,0.10126425288800664,0
1182,64.18,0.4418124211388629,30.75,1.0265456741005778,0.006653833291228978,0.9607062533114781,1.77,1.52,0.98,1.03,1.18,0.31,0.65,0.06444676620857481,92.9,6.34,23.34,-0.01,0.14392535080848287,0.21659565722665108,0.09569465172746996,0
1183,29.99,0.32121859926054863,18.63,0.8937607764613887,0.0015480792816818553,0.930998335728972,6.42,14.15,8.75,9.54,4.21,0.39,5.73,0.05546248998926945,88.73,7.75,24.64,-1.16,0.09007953933948468,0.5622047827314618,0.1805906328065812,0
1184,15.19,0.2166793865619862,11.27,0.7493137311607142,0.08412950712182922,0.9303516750870736,19.21,14.45,10.58,11.71,14.15,-0.02,7.8,0.059685449494650614,86.23,6.55,40.48,4.99,0.11836948963067125,0.13486961307859716,0.029223465027722863,0
1185,58.17,0.39708788690905866,20.47,0.9937919562915536,0.041897726280660005,0.9056086674349596,11.28,21.85,15.3,16.54,7.96,0.07,10.8,0.06180559784647083,83.02,5.78,33.35,-14.54,0.1289504570972886,-0.4808577272532276,-0.1909427788188766,0
1186,199.82,0.7231118640703079,47.28,1.7108592807352772,0.006038347954244064,0.8220933944109657,0.64,14.04,3.94,4.6,0.66,3.01,4.07,0.05207087144229995,91.1,4.59,26.58,3.5,0.16947079119896152,0.0952327391890816,0.06886392355553829,0
1187,193.02,0.7419863759205708,52.19,1.4615362442090547,0.021769415587206502,0.7501948311909004,0.4,11.6,3.1,3.78,0.43,3.21,3.35,0.05206980616519378,91.44,3.87,23.54,11.87,0.15879940951207072,-0.0061674083082021046,-0.004576132939425299,0
1188,220.63,0.7558856494589596,52.97,1.5789838996284855,0.02176550024738993,0.7275982018893672,-3.27,2.98,0.75,0.97,-3.57,2.71,0.82,0.05045475766328208,94.14,3.55,20.19,-4.2,0.1583320836797662,0.054345699727286916,0.04107913453366187,0
1189,256.29,0.7621521018340668,50.66,1.7477694001780308,0.05469502748638543,0.7490724834474567,-1.29,5.4,1.3,1.69,-1.32,2.15,1.33,0.04556475526704597,94.12,3.46,22.06,-4.79,0.15898263947213578,0.06922984196381149,0.0527636695623592,0
1190,300.91,0.7737978145013601,47.19,2.320906652461816,0.02468754396707248,0.661116392250354,-0.76,20.05,4.65,6.08,-0.74,2.16,4.5,0.04832314360106912,90.67,3.7,22.62,-0.36,0.1432565018045446,0.15941286078031536,0.1233533232752176,0
1191,187.86,0.6861787982732926,43.5,1.8214217616753203,0.02918825729341793,0.6543892460777244,1.89,33.84,9.05,12.07,1.93,1.83,9.22,0.06235901819427191,84.54,3.95,27.97,-10.62,0.14583177843171186,0.04043685959836492,0.02774691572515189,0
1192,229.59,0.7206945052474649,47.84,2.121031880386765,0.032845301491461434,0.6368248217700399,-3.91,6.29,1.87,2.5,-4.2,2.02,2.01,0.056088392754613504,92.38,3.92,19.54,-2.54,0.15000130102044698,0.03247203850199002,0.023402419722568332,0
1193,266.46,0.7591313772328341,44.04,2.093445275803896,0.013918943601653994,0.6307757690778751,0.79,9.38,2.43,3.33,0.75,1.97,2.32,0.05185683490075521,92.49,4.44,24.37,6.19,0.1726084230641523,0.04744826970218252,0.036019470326332764,0
1194,373.36,0.8242984721448444,52.14,2.028558112394071,0.052843802324595714,0.6364085778355172,-1.72,17.56,3.62,4.9,-1.49,2.39,3.14,0.046368792355123915,92.22,4.29,23.15,14.39,0.15989367560857148,0.043769610059030815,0.03607922269803472,0
1195,238.3,0.7932769698820412,52.91,1.4842657833377841,0.019345262920457504,0.6410856334414006,0.06,23.98,4.57,5.84,0.05,2.44,4.25,0.043620199089330285,91.39,4.03,25.14,-6.61,0.15244485981531328,0.03141673651924852,0.024922173549571932,0
1196,66.73,0.5707200884704068,48.05,1.1486547422069486,0.01687009680859334,0.5103336368962496,0.88,5.37,2.29,4.39,2.09,2.39,5.44,0.13126632737269248,85.33,3.31,8.85,-0.8,0.2796974760137645,0.11789398907300773,0.06728446787387614,0
1197,81.15,0.5645798772507662,51.04,1.320167239680183,0.03486780852191745,0.4713170180803405,-2.34,-11.75,-5.08,-10.36,-7.05,-7.48,-15.31,0.3183211423076555,83.48,2.68,1.19,0.19,0.3939419021477825,-0.006013223416177068,-0.0033949449381866824,0
1198,58.58,0.4919898107109754,43.88,1.113697131006041,0.0453540449770843,0.508654341790687,1.01,4.43,2.1,4.21,4.11,8.74,8.55,0.07034227440232378,84.41,1.61,9.41,10.15,0.2992443443514396,0.055025437710810345,0.027071954683630148,0
1199,61.14,0.5032607863534605,44.3,1.1179849069206425,1.8349369705521924e-05,0.5112910708554823,-15.77,2.97,1.5,2.89,-50.46,5.22,4.79,0.07740530723329757,87.47,1.7,-13.98,-26.04,0.3378173891334097,0.04133960705610664,0.020804603154599286,0
1200,70.11,0.5026349735613391,43.0,1.1849648108685111,0.019121053244367046,0.5284789956021589,-1.88,6.04,3.0,5.72,-3.91,3.61,6.26,0.09218269761108892,84.52,2.6,8.02,-2.4,0.22486379558621675,0.116090786344881,0.058351289325174326,0
1201,10.26,0.10801899961952403,0.0,0.7893894437845121,0.01994550255429112,0.7642406715567235,-3.78,5.0,3.23,5.15,-7.17,2.56,6.14,0.07847294103851074,86.02,2.62,10.57,-39.04,0.2934417747083131,0.4819773733485611,0.05206271370835742,0
1202,7.11,0.13170343671863668,0.0,0.6010500719108652,0.1903874727741703,0.9927801941278488,-9.56,-1.96,-1.73,-1.98,-19.09,-0.54,-3.46,0.09892292060046136,93.56,1.74,19.27,-16.56,0.33212927936896197,0.16515460376646698,0.021751428905948403,0
1203,7.36,0.13591077246136976,0.0,0.6101401394211899,0.003561795757766775,0.9975769138313484,-6.9,-9.53,-8.25,-8.27,-13.86,-1.37,-16.57,0.13470369315620465,103.1,1.37,8.11,-4.66,0.2328675906875076,0.002636645855405355,0.00035834857491521085,0
1204,11.97,0.16390005369988514,0.48,0.6274617485843321,0.009101089001092192,0.9947963642286048,-2.9,-4.37,-3.72,-3.72,-4.15,-0.91,-5.31,0.11264625453438093,94.05,2.01,14.42,2.11,0.2537367183724721,-0.3612313926143185,-0.0592058446475711,0
1205,7.82,0.1342391996752579,0.19,0.6486451551216385,0.014987175171286416,0.979744130138538,-2.81,-4.83,-4.11,-4.14,-4.31,-0.72,-6.31,0.11044808871447198,95.26,1.99,14.45,-6.13,0.2409856740862153,-0.26595156996547353,-0.035701125904543524,0
1206,23.22,0.2466025829566417,0.0,0.2665246736075393,0.1398897198533545,0.9698789587172236,4.32,6.12,4.68,4.81,5.99,-0.24,6.5,0.2325953656321437,70.24,1.9,18.25,6.96,0.09333102813155056,0.4098274958806993,0.10106451905083293,0
1207,23.85,0.25292759619709504,0.0,0.3223331427800631,0.15125180988362916,0.9691238127844491,3.45,5.82,4.37,4.49,4.93,-0.33,6.24,0.2369551857177233,70.07,1.91,17.15,1.68,0.10028456705488514,0.0403280328985035,0.010200072420375857,0
1208,24.37,0.2530502749442327,0.0,0.3130785691778093,0.1852514983734356,0.9691368120437522,4.06,6.94,5.19,5.32,5.65,-0.13,7.23,0.23453772809997225,69.32,1.99,18.23,0.57,0.09086020102722513,0.4766599855569595,0.1206189404001026,0
1209,25.85,0.2579159475044243,0.0,0.3004674859207586,0.2504713231785839,0.9678834275958949,4.8,8.44,6.29,6.46,6.56,-0.27,8.59,0.2314076618238521,68.27,1.78,18.46,5.25,0.1250769611877629,0.21870523426546068,0.056407567719753374,0
1210,29.74,0.2760920584498274,0.0,0.2994832954234544,0.22551798094318184,0.9677247839912676,3.43,6.94,5.09,5.25,4.89,-0.25,7.25,0.23055430497530724,69.69,1.68,15.55,5.39,0.14521614291537072,0.061036703787277526,0.01685174918962183,0
1211,26.35,0.2551951795223628,0.0,0.32570312325149864,0.19014241964821088,0.9670839036244026,3.46,4.89,3.59,3.7,5.06,-0.24,5.24,0.2297925972453793,71.78,1.77,15.99,-0.18,0.1432168132445527,0.052009168070419366,0.013272488982539408,0
1212,30.87,0.2800572478753068,0.0,0.3123627830966708,0.271075935790802,0.970044379453974,3.41,5.25,3.85,3.95,4.95,-0.09,5.59,0.2352759761930353,70.89,1.9,16.27,5.95,0.12890041912026792,0.18500705904006706,0.051812567792265576,0
1213,20.81,0.2848922451058201,0.0,0.38188956839858507,0.2453367619493972,0.8822534049615715,3.35,5.19,3.72,3.82,5.05,-0.12,5.61,0.2313573484235728,71.25,1.93,15.56,3.17,0.14001470527457188,0.05269072739106378,0.015011179622698897,0
1214,22.9,0.29455842917855424,0.68,0.3739072845833111,0.22569444009238845,0.8794228595416158,3.38,5.75,4.08,4.2,5.15,0.03,6.22,0.22488449941029034,71.3,2.0,16.21,4.49,0.16280071798757406,0.0653458884588524,0.019248182257716583,0
1215,23.65,0.2780175827506958,1.74,0.3560052860017979,0.2443995578521393,0.8952588779005954,3.45,6.7,4.79,4.92,5.19,0.1,7.2,0.21408649331964932,71.39,1.99,16.64,1.01,0.11875990687905892,0.1220183436493738,0.033923244952642616,0
1216,162.2,0.6878923765571822,54.4,1.363736117319217,0.007220269267294058,0.9484747361836376,-4.19,6.17,1.94,2.06,-5.25,3.68,2.43,0.08450830814431301,89.36,3.62,10.39,-11.24,0.20698566001139201,0.08218252598060992,0.05653273310827413,0
1217,288.87,0.7501291095595559,55.67,1.6483485996614005,0.012108428933396172,0.9673423685114908,4.01,22.27,6.14,6.42,4.24,3.29,6.48,0.07810022805202159,85.71,4.2,18.55,41.93,0.2320818311217789,-0.1906074256786204,-0.14298017849974276,0
1218,242.06,0.7169796633861334,42.75,1.4636389506356842,0.013950754394017434,0.9744257717343806,3.29,25.88,6.9,7.16,2.39,1.72,5.01,0.06623566573710543,88.36,5.16,17.55,0.59,0.18355065196811585,0.2248614294820808,0.16122107201858704,0
1219,145.83,0.6330949327920552,40.08,1.070849043592638,0.03407176088573136,0.9693710362434592,8.12,27.2,8.8,9.18,5.59,1.1,6.06,0.0629916875231659,87.64,5.25,21.59,-5.95,0.14024280914982554,0.18857238977459712,0.1193842244307858,0
1220,96.91,0.5981738646086727,39.56,0.7977868860674817,0.017856311164739375,0.9654608882435358,5.03,18.88,7.26,7.57,4.09,0.9,5.9,0.06506297527420676,87.59,4.72,21.17,0.49,0.15198230826444656,0.028987995460232983,0.017339861271706225,0
1221,96.03,0.5644747831560185,37.55,0.8174186998190573,0.009667509288848342,0.9595919486874548,4.41,14.16,5.93,6.16,3.73,0.74,5.02,0.08257332449917006,86.73,4.13,20.46,-0.39,0.1909167713429882,0.08763751066390117,0.04946916482833887,0
1222,106.69,0.6335236671359346,45.52,0.9407168324683692,0.05962618394983485,0.9673355099948324,-15.48,-20.69,-8.38,-8.73,-18.25,1.05,-9.88,0.10061732608378164,99.82,2.78,-1.48,-21.48,0.1384842842683522,0.1739563034732447,0.11020543529778147,0
1223,152.07,0.6280377661177333,41.68,1.377758662500126,0.06933228865036135,0.9529685347209684,-1.73,-5.1,-1.88,-1.98,-2.0,1.41,-2.17,0.097248764519872,92.45,3.52,15.3,-6.07,0.1253116346954217,0.12041484658095035,0.07562507125410964,0
1224,104.25,0.6220759947835923,39.84,0.7632902000660676,0.08106942036083449,0.9632844583314384,7.49,30.21,11.34,11.92,7.35,1.36,11.13,0.09146125768132173,79.72,4.59,21.33,25.99,0.11614541046063992,-0.004612358112035415,-0.0028692372608426033,0
1225,110.1,0.5445463091489654,24.4,0.965948726212193,0.09367474902164713,0.9767323394178612,8.21,43.64,18.13,18.75,5.37,1.1,11.86,0.06713465821025608,81.43,6.61,29.11,-5.99,0.07069770760268178,0.4969273842840323,0.2705999730269194,0
1226,6.88,0.10273369461515934,0.69,0.4401660212219188,0.10038119280143752,0.7421816497266918,7.62,9.46,8.07,10.21,12.4,-1.77,13.12,0.16935356564114862,69.61,0.97,13.81,-4.49,0.2359093288483264,0.14324486998669078,0.014716074728400894,0
1227,10.75,0.2675586950178631,16.24,0.3757205448961917,0.2748540880460944,0.7896001722477872,1.13,1.33,1.07,1.42,2.36,-0.95,2.23,0.18365126329653814,79.41,0.78,9.19,27.13,0.35637233348644703,0.18006407159334906,0.04817770801511955,0
1228,46.13,0.3847113618073609,19.64,0.3400543605143689,0.4505246270075597,0.8547970799838487,7.91,14.67,9.72,11.84,11.63,0.0,14.29,0.12443309339648348,73.26,0.96,15.39,48.76,0.29688416885180435,0.27386662821404584,0.10535960349381583,0
1229,40.19,0.3313532254690166,14.41,0.501686290144446,0.22143134147144147,0.8480313509951519,7.15,14.93,9.59,11.66,9.13,-0.27,12.25,0.10826619587494576,76.93,1.15,16.92,1.02,0.3050074184312007,0.06878703162820712,0.02279280480044569,0
1230,11.38,0.12633483658649944,1.57,0.4578418709061559,0.3690966442731952,0.8166625009399091,13.19,24.2,18.69,23.85,13.75,0.13,19.49,0.098744104611663,70.63,1.61,25.57,2.41,0.17052272701907728,1.2130482054467655,0.15325024680666352,0
1231,33.69,0.27206433743209435,3.69,0.4160335819941601,0.4036649974231613,0.8530602366281426,8.86,11.47,9.07,11.06,13.34,-0.44,13.65,0.14745299012890614,71.6,1.05,16.9,32.06,0.28803083826263515,0.39524236373537136,0.10753135181475863,0
1232,18.83,0.1716199114956059,1.51,0.39755086794609024,0.4145057351092761,0.8094059819352034,14.3,11.83,9.23,11.14,15.07,-0.13,9.72,0.0942942343902804,80.85,1.44,26.73,7.63,0.20654580779427548,-0.1170942901646054,-0.020095711714690368,0
1233,32.34,0.2500783589666755,3.7,0.4678678873529771,0.16729683917902316,0.7593194473335709,9.42,13.31,10.46,13.39,10.67,-0.3,11.86,0.07554488256022335,80.59,1.49,17.48,18.64,0.44978162922848797,-0.4210904165248972,-0.10530560034114014,0
1234,18.79,0.1635130703732549,0.36,0.4728160376448277,0.4146646857133255,0.7181778259316289,6.65,8.1,6.42,8.67,9.4,-0.98,9.07,0.1575566195990828,75.17,1.25,15.7,-4.01,0.147353916262307,1.851601440371493,0.30276103662268417,0
1235,21.94,0.1842220191401188,0.0,0.46416446678120704,0.17351286882573308,0.7310746708460525,3.9,4.86,4.02,5.52,6.86,-1.11,7.07,0.1062846486175784,82.3,1.05,11.75,2.13,0.3399247874457441,-0.7113857624314405,-0.13105292154265286,0
1236,54.22,0.3655931301193229,7.82,0.444953342645308,0.07087678834312043,0.9316906434496984,2.93,4.1,2.46,2.6,2.43,-0.79,2.04,0.03213122942996169,94.93,1.77,36.3,-8.03,0.08692326611533037,-0.13976450683440872,-0.05109694353317499,0
1237,61.06,0.4024001090933237,9.88,0.4122155769910751,0.21194393940085848,0.9461906589383522,4.07,6.96,4.28,4.5,3.12,-0.27,3.28,0.028740514088289367,93.84,1.82,37.94,12.62,0.011336065147737776,0.386804876893966,0.1556503246599616,0
1238,58.12,0.3942115361644236,14.64,0.37624353808617855,0.21255488614922002,0.9370966249289114,1.33,3.66,2.2,2.33,0.93,-0.14,1.53,0.020809205416241032,96.39,1.96,40.72,-1.14,0.016644092919164903,-0.01990293882616103,-0.007845968088847487,0
1239,64.55,0.3956857102142899,13.76,0.4449573019660485,0.08937664700796752,0.94291625837913,1.69,1.87,1.13,1.21,1.32,-0.19,0.88,0.02898892579129372,96.22,1.76,34.09,2.07,0.005384627161989997,0.3352684960372917,0.13266095296699265,0
1240,80.09,0.4596599838125689,15.51,0.5766996675283285,0.0754091659768313,0.9519051322102218,1.88,2.64,1.5,1.59,1.56,-0.18,1.25,0.02234139662901672,96.52,1.75,33.39,14.27,0.009975362330776118,0.14373883844607432,0.06607099215335999,0
1241,94.3,0.4969791444563477,15.27,0.5861540705650604,0.11073996936068496,0.9592737734056892,3.68,9.52,4.95,5.19,3.18,-0.2,4.29,0.02512655878676082,93.2,1.72,39.8,15.09,0.0032590730701110328,0.3422989129654345,0.17011542091389947,0
1242,64.15,0.3949251154467063,11.98,0.5288823699414157,0.2212227843786588,0.921741802593048,5.11,13.51,7.43,7.78,4.16,0.01,6.05,0.03267659039171608,90.68,1.82,55.15,-14.75,0.0,0.37853049541273603,0.14949119960097373,0
1243,61.64,0.38347657480730196,8.09,0.4219703864358711,0.21226771813358447,0.9266097608032524,7.95,17.4,10.63,11.65,5.94,-0.15,7.94,0.03259252154408138,88.8,1.91,50.37,11.67,0.0,0.4887128449627489,0.18740992785064686,0
1244,65.09,0.3976251038594177,19.76,0.5347685250523764,0.2438182156320049,0.9274789234683928,6.03,12.48,7.6,8.32,4.8,-0.09,6.05,0.027649594945868296,91.19,1.81,48.37,13.08,0.002261203174841622,0.12676495725546627,0.05040492929443942,0
1245,70.88,0.4276340272796133,24.92,0.4605683017252559,0.30767465467340377,0.923075925034514,0.72,1.72,1.01,1.07,0.75,0.17,1.05,0.029709724888003088,95.97,1.4,38.08,3.96,0.0021617348494791548,0.16913314501262214,0.07232708794821445,0
1246,526.5,0.8637073486342409,65.39,2.399564659941799,0.005469810280730059,0.6752683648269495,-3.38,0.0,1.02,1.4,-6.42,9.55,1.94,0.12688077861848074,81.22,1.83,6.53,14.02,0.4561388876581677,-0.06365869548043618,-0.05498248309092207,0
1247,551.91,0.8549280476487449,69.18,3.292567331938833,0.0010876667090239849,0.7039894239418257,0.51,32.44,4.56,6.17,0.85,9.44,7.64,0.13321579277344595,79.04,2.2,11.84,-1.78,0.35855367178338043,-0.02146739400118363,-0.0183530772415383,0
1248,0.0,1.4966097189428698,125.85,-1.161013795261738,0.05454789318437718,0.7300958430434158,-54.98,0.0,-4.91,-6.98,-140.97,18.09,-12.58,0.2458180971817575,88.0,1.18,-65.85,-46.09,0.4847271393471471,0.034291649981788526,0.05132121664133179,0
1249,64.32,0.5114410063168414,0.0,1.0057772690417035,0.06029591771415192,0.6078165024221389,73.9,0.0,2.11,3.43,212.67,12.54,6.07,0.0828497423404398,85.65,1.0,91.12,-16.75,0.7581117308925295,0.13543745454089656,0.06926826804338759,0
1250,11.91,0.13830472586110934,0.0,0.32944178581983136,0.2180903495320736,0.9068242888474458,66.72,2.72,1.93,2.42,187.55,3.11,5.42,0.0734541557143262,87.23,0.71,61.98,43.96,0.5270951281525638,0.21526000784840604,0.029771476374334045,0
1251,5.95,0.07344663178571133,0.0,0.5560157160835398,0.007797468313281972,0.7495095672461168,1.17,0.46,0.41,0.49,3.23,-2.28,1.13,0.11152452278895493,87.71,0.65,6.41,-17.9,0.4720451894574314,-1.9035448911575368,-0.1398089607084196,0
1252,6.01,0.06934189047456722,0.0,0.5516932082482772,0.012516442611267824,0.7346605619520591,1.85,1.12,1.04,1.37,4.04,-1.64,2.27,0.10691330909770357,87.04,1.07,6.62,-1.15,0.4501123232690379,-0.09127748612006324,-0.006329353445331255,0
1253,5.62,0.06593146250217208,0.0,0.7561273865004363,0.01714134764834213,0.5242316440828056,1.9,0.81,0.76,1.18,4.83,-2.55,1.92,0.09397106252912348,88.68,1.14,6.51,-0.11,0.3992855003608688,0.6356948542420467,0.04191229144528325,0
1254,11.34,0.11790223687357253,1.75,0.8108787539254083,0.0008006452118006787,0.5243372731963156,-1.84,0.35,0.31,0.6,-4.41,-2.84,0.75,0.09489732940394993,89.76,1.63,2.91,1.56,0.3866847767677164,0.3140969064312666,0.03703272786331554,0
1255,14.49,0.14415397819972198,3.16,0.8498827457800848,0.04923354469524627,0.5237286634196235,-1.95,0.27,0.23,0.43,-4.06,-2.52,0.48,0.08631063265082899,90.89,2.02,2.4,-0.65,0.34930771112744274,0.12751880729738133,0.018382343367201258,0
1256,93.82,0.5666691843613512,42.49,1.2370643050683316,0.011279552858409805,0.5260889310524594,2.61,6.88,3.45,6.21,4.75,-0.06,6.29,0.0472267827428669,81.73,2.06,19.49,44.37,0.008311591971912823,0.12399383888064908,0.07026348754433022,0
1257,74.78,0.4653737477605544,34.81,1.4581139869784807,0.08175361707541004,0.44582942908879397,1.89,12.32,5.9,12.47,3.63,3.68,11.36,0.05155372796305312,83.49,2.6,30.2,-17.43,0.005242126003331627,0.15314715293783726,0.07127066452154011,0
1258,53.16,0.4655185457071452,30.82,1.2583203745431852,0.02028406704409098,0.4365620830699958,4.26,12.52,6.69,13.75,6.9,2.81,10.84,0.05848280836317641,83.31,5.64,35.57,4.83,0.006222993395637136,0.2239089892595654,0.10423378705086968,0
1259,48.18,0.4482402522506799,29.69,1.1858931245126871,0.053900747786438316,0.4691401891159657,5.38,18.03,9.8,19.3,8.5,2.06,15.48,0.05765105314766612,78.76,5.62,36.41,4.33,0.006272715531132175,0.22101492686457752,0.0990677865689438,0
1260,54.66,0.4592136819313247,28.48,1.1705918337449728,0.06614099791043554,0.5041173303593525,3.81,12.78,6.98,13.02,6.36,1.58,11.65,0.06813781659921203,81.54,4.6,34.13,6.07,0.013090902022952057,0.19188176734356813,0.08811473287732974,0
1261,50.18,0.4497789876592871,29.51,1.1285476425646426,0.05682892135355112,0.4654701456135831,5.65,15.43,8.42,15.82,8.48,1.1,12.64,0.0706444400399283,80.3,4.82,39.13,0.15,0.013721969637951923,0.16649081954462228,0.07488407226934525,0
1262,49.5,0.40528701392612654,25.88,1.2481448735932736,0.02398859472187434,0.4121131354099901,1.93,5.85,3.34,6.78,3.02,1.3,5.24,0.09648212679981764,85.11,4.95,37.02,-9.58,0.01834802371036564,0.20741822078227545,0.08406391133471848,0
1263,51.53,0.4097262517670542,23.45,1.2315671041283716,0.03145633636303779,0.4283725844152446,0.78,3.95,2.34,5.28,1.21,0.93,3.6,0.07013256541275098,89.39,5.18,38.3,-7.53,0.01888651878604506,0.11767545510395575,0.048214723144726065,0
1264,24.45,0.29292625394683963,8.69,1.0370863590808672,0.10228649981618004,0.4598061311969471,15.59,8.16,5.28,11.21,21.19,0.87,7.18,0.06725798431046208,86.1,5.29,61.7,-4.55,0.02110615853800754,0.3234987374947564,0.09476127333087103,0
1265,39.09,0.3630729952987941,21.89,1.2699874283648709,0.004459928669711621,0.4168202541231105,-9.27,-18.32,-12.34,-24.05,-19.66,0.63,-26.19,0.11236475944683548,114.95,5.12,28.35,-10.16,0.012215352354523831,-0.3950112168273102,-0.14341790567011295,0
1266,149.56,0.6019113991769097,42.76,0.8584810812204725,0.0026094521105281287,0.7846662924963128,0.49,6.03,2.64,3.48,0.31,1.17,1.7,0.04233960642995035,94.42,3.44,5.81,9.6,0.3399490561990122,-0.08829561771647414,-0.053146138800912485,0
1267,161.04,0.6188132443610239,45.7,0.9885025086440384,0.004901336204136031,0.7574138623458234,-2.98,-3.23,-1.26,-1.64,-2.02,1.25,-0.85,0.050780660428411485,95.78,3.05,1.62,-7.6,0.34013353458923185,0.08559293497358693,0.05296604178538749,0
1268,131.04,0.5700103327366324,33.6,0.9723163888602544,0.008990799928133123,0.7186275792918917,1.64,7.86,3.18,4.32,0.93,1.03,1.8,0.032490348031546414,94.95,3.94,7.66,-11.1,0.2429141691723123,0.3345145049798968,0.19067672428882085,0
1269,88.44,0.5263126320197269,32.43,0.7492841916446364,0.0031742824758959004,0.7299250484948981,-3.92,2.23,1.0,1.38,-2.55,0.84,0.65,0.03509989659904793,95.84,3.81,1.69,-12.94,0.28364410343327584,0.07405207497441046,0.038974542486304116,0
1270,91.62,0.4825780864458229,30.21,0.9585911686823081,0.006998301522028014,0.7040634269209142,-2.06,2.1,1.04,1.45,-1.57,0.38,0.79,0.04947820328565977,94.26,3.31,0.79,-11.24,0.3274683494670633,0.2312806390550377,0.11161096822714717,0
1271,99.78,0.5026412324678753,32.58,1.0206001388794133,0.0067369723559475726,0.6645578030569574,4.6,6.08,3.08,4.5,3.25,0.38,2.17,0.04577607146005085,93.25,3.7,11.17,14.06,0.3201484288153477,0.013265747249251728,0.006667911546971214,0
1272,78.66,0.4972979057357408,37.06,0.7501520769207228,0.012982460251905215,0.7154168510787456,3.08,4.39,2.2,3.18,1.98,0.57,1.41,0.03995764423269688,94.59,4.1,8.86,3.16,0.2411462190969253,-0.1802972423465263,-0.08966144102885686,0
1273,115.9,0.5559292087106408,41.19,0.8747251761914542,0.007575053426606602,0.7415125583593835,-0.22,3.17,1.5,2.06,-0.15,0.56,1.02,0.039295044686603116,95.05,4.09,5.83,9.87,0.23478009708945896,-0.055725361721593036,-0.03097935624699945,0
1274,101.96,0.5571587517490039,42.62,0.8795472424169591,0.009654571824175758,0.6892013608340665,1.69,0.95,0.42,0.59,1.22,0.82,0.31,0.0429484449127909,95.4,4.33,8.68,1.39,0.21081395573452472,0.0927414956896921,0.05167173597380447,0
1275,51.99,0.4379492926720438,27.11,0.6247736962547508,0.014904278157535403,0.7466813025121626,4.91,2.1,1.04,1.45,3.87,0.72,0.82,0.052523658431018416,93.93,3.82,14.81,-14.82,0.2503348494949422,0.2065823122538142,0.09047257753011324,0
